vina_affinity,vina_rmsd_lb,vina_rmsd_ub,vina_rmsd_input,vina_rmsd_input_min,rfscore_v1,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,vina_hydrogen,vina_intra_gauss1,vina_intra_gauss2,vina_intra_repulsion,vina_intra_hydrophobic,vina_intra_hydrogen,vina_num_rotors,nnscore,name
-10.318103370413096,2.860,4.203,27.65837,27.647552,7.489478161949163,114.34481856251006,1883.9884118826913,3.5146199688430726,63.353982800423935,1.4927732279750459,35.84369062188649,307.1780524387204,0.6702995790504648,25.715995900286707,0.0,6.0,7.794172563062115,CHEMBL211508
-9.85320995329768,2.113,2.946,28.218153,28.216526,7.664741816017315,89.1160042933741,1918.430315531575,2.399430093400737,64.26147419871053,0.0,37.248005227479666,312.1727463961681,0.528296186502942,21.753728516580075,0.0,6.0,7.134322996180569,CHEMBL211508
-9.881164768799115,1.953,2.625,28.482983,28.480326,7.634763724386726,90.38511621676233,1999.5150708980268,2.82762720141411,62.37756548959826,0.0,40.03135161940453,297.3368065165639,0.7980138210780598,23.778463063037776,0.0,6.0,7.329544614863846,CHEMBL211508
-9.629039069248508,2.020,2.989,28.74581,28.74581,7.716645482683982,110.59974989335623,2063.0141107354525,4.911689671986747,61.45946064864151,0.6727770539316325,38.04920638314411,295.29793436168006,0.8371992835329013,26.457739012972205,0.0,6.0,7.789805006556158,CHEMBL211508
-9.83097079902939,3.559,12.281,26.940332,26.928377,7.80586009668109,123.53890487438959,2087.678027271727,5.83053863923541,59.47721559028494,1.5694039267071025,43.243110750141284,302.6090929557994,1.769293287406728,25.22811075522668,0.0,6.0,8.244192508304193,CHEMBL211508
-9.320660610558214,2.750,4.138,27.225515,27.214115,7.58854482428683,101.45271526702977,1910.1929275009566,3.7778278190682317,53.99870725818221,0.6847036775265256,37.47236780923566,303.11469415733274,0.850347280054894,26.139496518340557,0.0,6.0,7.472646041176283,CHEMBL211508
-9.038783274318808,1.842,2.744,28.721823,28.721823,7.628466944444442,98.64555281121173,2022.2688651873082,5.278560266020476,65.25365796193157,0.6955611723210601,38.47442380363545,294.4772475738472,0.47559694758790505,25.245526730930496,0.0,6.0,7.556302625116413,CHEMBL211508
-10.456979009954146,0.000,0.000,26.594381,26.594381,7.973080111832617,112.04221415420982,2135.2166481204385,4.1038446330598655,59.77429673959402,0.8008681268607454,39.614394354856444,349.61654627969875,0.859955658656933,20.79602922567309,0.0,6.0,8.349427934141088,CHEMBL211508
-10.276771487882112,3.689,5.639,24.094578,24.094578,7.508529332223329,104.73629256816898,1797.3960311334658,2.2665038426774284,64.15637752731126,0.9075249074849168,39.976063461086554,292.4482260200487,0.5225975976425238,23.651822991611986,0.0,6.0,7.718329308820889,CHEMBL211508
-10.129527822776891,2.929,4.301,24.846586,24.834919,7.536989765123765,113.53648600368939,1866.0319800432642,3.5784634091631955,64.10581917709632,1.312032675294715,38.96564776199908,303.9583158466902,0.2844388755562163,24.975051021706726,0.0,6.0,7.543263678270773,CHEMBL211508
-10.24301640714117,1.969,2.984,25.63522,25.634583,7.694538546176046,90.9737147056176,1952.7558599326944,2.0735295542310395,59.51477525391544,0.3002161829926272,33.505656996975496,329.8186518828086,1.1417882501182834,23.10029961462973,0.0,6.0,7.834756196096208,CHEMBL211508
-10.430178935609582,2.127,3.058,26.296076,26.28152,7.757859736652238,108.03717967312456,2063.564071790217,3.041851405106499,61.31660158111828,0.0,33.91818584048027,301.1078831615223,2.063253212462778,24.717125540171544,0.0,6.0,7.705658084719836,CHEMBL211508
-9.624247814849937,2.809,4.293,24.706818,24.69509,7.571529459207461,103.73332680337927,1925.4880512352229,4.028629547940099,59.60914737257289,1.1340745601032194,36.648490156868135,309.7290710968688,0.5773313527075482,25.512062623824278,0.0,6.0,7.307367474649782,CHEMBL211508
-9.91302910671894,3.545,12.257,26.032772,26.021564,7.8414686731601675,121.63091685170869,2078.7416907620973,5.362044073333254,57.21864902788422,1.417166949991877,43.194295441877536,304.08420402174147,1.641587781245844,25.25701100764202,0.0,6.0,8.241637408350373,CHEMBL211508
-9.475085674190648,4.724,10.552,23.381393,23.371365,7.562193948440449,99.598944419401,1615.528823480671,1.5284503807658953,50.49827847650303,0.7332169346826685,37.30663357838742,337.4578991685576,1.803670684680659,25.50366042058446,0.0,6.0,7.269099598396503,CHEMBL211508
-10.08853826632735,2.035,3.961,26.792116,26.792116,7.857353819624819,118.04606407231135,2048.3529304387694,5.959021027685048,60.20484863818099,2.9813657100940447,32.28032489915092,333.24181259451973,1.66839629687929,23.796112283408533,0.0,6.0,8.320883074911654,CHEMBL211508
-10.183614145352456,0.000,0.000,26.52727,26.52727,7.979868068542574,105.65667560851625,2111.93533947197,3.9639734871633134,56.82965209466673,0.7395496554122725,38.63048196743531,355.90211598980295,0.8222297023497758,20.906389239815645,0.0,6.0,7.6725690490922105,CHEMBL211508
-10.21295730916825,1.914,2.701,25.656717,25.640108,7.604643028860031,91.58088698552086,1935.6497204740458,2.654549787453052,62.07270603553461,1.0230716013100265,35.977924852585396,317.91343150962246,0.7863142227757232,21.87700835145342,0.0,6.0,7.95292475933586,CHEMBL211508
-9.922196159685686,3.657,5.638,24.105305,24.087135,7.421761891275389,98.02263143154661,1806.2939992192667,1.8604724921245444,60.48948016983008,0.0586378811319767,38.91327869676159,300.2249281773378,0.5570349893674699,23.452632621240095,0.0,6.0,7.395183144854554,CHEMBL211508
-11.238117749830963,1.908,4.002,27.273508,27.265085,7.905783356421352,128.36804192041427,2075.461347384191,4.5222993617894875,60.89365036140916,2.6657215866612716,32.370362937443474,331.6938503103356,4.8532178895557525,23.701857507519904,0.0,6.0,8.17888766998678,CHEMBL211508
-9.628403508326237,2.870,4.027,25.298805,25.298805,7.619368964979468,107.35013539379693,1855.646031100614,3.4178780505965736,57.84232054289992,0.7698925224799679,41.0884229264731,298.6877964517787,0.8261583285768467,25.900105173615337,0.0,6.0,7.529736608551426,CHEMBL211508
-9.703908868727414,2.737,4.157,24.919725,24.917395,7.512771644633148,107.51106186675202,1933.638169333221,4.112772472409471,60.035805005075545,1.1115608970711173,37.24332251223087,305.10188968803544,0.5912983286525804,25.294273710053282,0.0,6.0,7.348347361922736,CHEMBL211508
-9.266726618708256,1.988,2.924,25.56403,25.56403,7.711428445887448,93.64962165506542,1948.8994597411443,3.4676434783720196,55.2705498746326,0.17363567278213374,34.16344139617292,322.12756747159375,1.1822840398645773,23.820556580337716,0.0,6.0,7.268505363002002,CHEMBL211508
-9.577187724440252,4.978,10.790,21.15545,21.142258,7.734923887390388,91.45617712053054,1646.248676302711,1.1113343693486402,58.73098774199699,0.10282920104713625,36.03561914705793,305.81864846860685,2.6174520480232024,26.256150052489126,0.0,6.0,6.679841335796636,CHEMBL211508
-9.564543148333644,2.285,4.337,26.10967,26.09611,7.803029666666665,98.31229242958267,1914.9083475559428,4.486053029385309,55.80208311764423,2.300655088196409,33.644870590822606,354.37479075121865,1.5412817858523744,24.264525900916357,0.0,6.0,7.510466701887113,CHEMBL211508
-9.679267146851842,0.000,0.000,19.94862,19.94862,7.833677573593076,89.19811250871174,1675.4706353782599,0.716526005817726,44.668647957232295,0.49373242440019605,22.82517812852504,168.4179121906224,3.553630745785325,6.52597270809537,0.0,6.0,7.692256454440097,CHEMBL418270
-9.646137530024207,1.949,10.287,18.831373,18.831373,7.655409971084464,93.09031656817274,1689.3022490809835,1.4678853483258543,49.63217424667319,0.8382475375014797,22.144571258101976,169.85003817380965,3.8088638812967472,6.000795968101185,0.0,6.0,7.5115699328099526,CHEMBL418270
-8.5796670703719,3.541,10.248,15.522302,15.522302,7.640141303085809,83.54554340419796,1458.3355932394961,0.5956242226960158,43.788697808039295,0.09410265718852173,22.92648888635795,197.88812915423637,1.5248010987166185,3.956237223752682,0.0,6.0,7.352450195706877,CHEMBL418270
-8.519780712170595,2.120,10.007,18.93454,18.93454,7.583899870795865,103.4633147404442,1696.7019762730274,4.203504055769958,63.712446461791345,0.6245043881630811,22.974364720044484,190.1781149011689,5.510978738276979,5.928596870750891,0.0,6.0,7.958412395371286,CHEMBL418270
-6.8502083101679725,1.495,1.989,19.979979,19.979979,7.697784443001444,86.40536941320909,1726.997902250977,5.031463507675641,42.55613808430728,0.0,20.310017639443885,187.9413696537344,1.8845323720847786,5.376487829615961,0.0,6.0,7.5107056988176435,CHEMBL418270
-7.340289956690514,4.346,10.990,13.552746,13.552746,7.476240339382838,69.7513063964095,1306.2685010044356,1.3645124728516742,36.066133208492246,0.9770169679235887,23.82449060867883,203.65267051676943,3.742226037263292,5.002197936927102,0.0,6.0,6.80148762520525,CHEMBL418270
-6.713701447089603,3.540,10.557,15.085013,15.085013,7.388573037684533,69.2487355294112,1374.626192730575,1.7333701512816522,27.57593854010928,0.0,23.449721085534488,202.0859280159523,2.104309068285992,5.993261918017138,0.0,6.0,7.199219176917557,CHEMBL418270
-10.730640420565274,0.000,0.000,24.985794,24.975103,7.844532006937515,129.4919855148829,1849.3494433774877,4.644944157445149,62.37449530380009,2.4347584983194053,34.17893472313402,231.11002291959244,3.614687829372234,6.847335343088872,0.0,5.0,7.564842729272835,CHEMBL169467
-9.92270586484933,1.044,1.561,24.852446,24.852446,7.886951449938957,128.24783287242357,1792.721264238088,4.998785877627948,63.89567119997523,1.6444205020090197,33.13165913966957,238.4773114344581,2.922061579948385,6.3676146663471815,0.0,5.0,8.076190829991784,CHEMBL169467
-9.361301360648941,3.430,5.527,21.705917,21.698273,7.316623590409592,93.32500584780117,1544.384381048747,2.545463002277208,61.50288783987945,1.3416115042224661,28.436903377404445,242.24648323861572,1.2410271277932536,7.014603998914048,0.0,5.0,6.763357162496679,CHEMBL169467
-9.759801028629493,2.095,8.660,23.578968,23.578968,7.917121018315023,109.67658509351321,1778.9698837542992,4.728987319811224,72.46466222014044,1.6344318649350336,31.879209395031438,230.28048940092847,4.649048564242149,6.153552277746726,0.0,5.0,7.93569333242453,CHEMBL169467
-7.964302805129672,5.107,10.579,20.073095,20.073095,6.967144731324235,89.48060217755523,1268.979009806435,3.5003267431519918,47.76669907181744,3.107467758662372,34.87048834107329,304.3407627622549,1.023453595242145,9.224265002367028,0.0,5.0,7.478845715880398,CHEMBL169467
-9.030300850374516,1.717,8.554,23.786871,23.786871,7.892886814296821,117.56995862878458,1726.8444071817253,6.662353024426962,55.39381992307983,3.795076051252431,30.77030891850425,236.11588922671746,3.4732728763438887,6.3952433878537995,0.0,5.0,7.753022231421369,CHEMBL169467
-8.67486527954638,4.210,7.194,20.057814,20.057814,7.135716727716724,76.19411372553613,1444.5192562455086,1.9754213447641586,53.662368204234724,1.400065363868892,35.53973383962256,236.39292670371057,2.8510663987982614,6.827223639649334,0.0,5.0,6.306383126638452,CHEMBL169467
-8.645320832895111,1.868,8.594,23.64164,23.63962,7.796845642579644,104.65128871726122,1741.3714628001771,6.9345053187674255,56.34701143328735,3.9356369958939887,38.462739852454916,238.9243415936508,3.6939351115436416,6.463587177282074,0.0,5.0,8.168262902464651,CHEMBL169467
-8.129516852521888,2.043,8.585,24.36159,24.36159,7.80694581890332,123.03711367864862,1855.9859028368382,8.452169441771328,75.15355736869809,1.7245732431570309,41.018829894058655,268.7952893656636,3.635277824938174,8.995010247427231,0.0,5.0,7.652736287042413,CHEMBL169467
-9.807971185487178,0.000,0.000,25.022362,25.009417,7.845461299145306,133.5362264791145,1821.8730269289572,6.194603148201342,66.66581712275217,2.360382860498817,28.584202079298425,247.83938497799008,1.7049625476985066,7.126438056002737,0.0,5.0,7.45157413939844,CHEMBL169467
-9.64379061038977,1.173,1.474,25.042017,25.027342,7.8521162861582905,124.23237674580999,1823.8523277772683,5.497725880480051,63.73922030178122,1.723495481189031,34.662331451225896,232.35168124537256,2.7798812302480007,6.3486563026559235,0.0,5.0,8.010612268551089,CHEMBL169467
-9.558660356005106,2.810,4.902,22.633959,22.630058,7.209922672660669,99.04216621760752,1544.5335762596615,3.1434774809465216,51.39716714265289,2.888168069127566,32.630675048918825,231.63605958039173,2.8056617105440718,6.9989523178964,0.0,5.0,8.037497097703943,CHEMBL169467
-9.659595049523826,3.838,5.862,21.382977,21.382977,7.103150770673768,86.23313737208122,1550.1485239656583,2.5899975257787182,62.319263578999724,2.3927637094240044,34.10453834581368,236.8969289179482,3.1234740291987744,6.767923812719646,0.0,5.0,7.149214454621247,CHEMBL169467
-8.671645396270861,4.533,7.691,20.07288,20.07288,6.933954581640578,76.67922651708858,1332.955328358748,1.9052722907682533,51.57384669104163,2.36875369971102,33.015235556896414,260.8093258782881,1.747493799477552,8.35733237476439,0.0,5.0,7.097432301088223,CHEMBL169467
-9.56487914196265,2.115,8.602,23.879875,23.87307,7.810390433899442,115.98864613874824,1761.285322788069,5.349912079153437,73.94593103780889,1.7778572230368817,30.960499246465705,230.06300881985692,4.978922384093986,6.082006536342945,0.0,5.0,7.638275651506151,CHEMBL169467
-8.55575154646173,2.177,8.456,23.943106,23.940363,7.761426637529139,117.75360024820317,1779.0745028756292,8.484929780051848,65.37547173971055,4.291172448564263,34.50196500480999,256.70777672066106,1.6408770957117764,6.562774185585464,0.0,5.0,7.47272071312126,CHEMBL169467
-9.159606248141642,2.101,8.448,23.96404,23.96404,7.801592544289047,122.20659532827663,1741.9475019146082,6.544643552661012,69.96373819871276,2.6261678800979187,29.78268430443448,229.0488447981313,5.444515299542167,7.150944304571038,0.0,5.0,7.771235459961827,CHEMBL169467
-9.211610211193898,1.916,2.390,25.31875,25.31875,7.794376030358535,126.862530197676,1851.9443096936698,6.516924873728954,77.51807347133433,1.0,34.76143647643087,238.90199764507855,5.966933515694072,6.3180088006843,0.0,5.0,8.00995926128952,CHEMBL169467
-10.91909923059248,0.000,0.000,17.566607,17.566607,7.641147426795425,117.25398004497015,2090.6507766949762,4.159349826785799,60.204712353822345,0.9056294873503759,29.594375848041707,322.6028524023808,0.31260124490459174,26.93132611454761,0.0,5.0,8.244205538595986,CHEMBL211662
-11.047186514029558,3.370,5.455,15.726094,15.7041235,7.358998392107886,113.04817423900039,1787.7220172354982,2.282136301831262,73.82823502012832,0.6046872263566883,29.76441520404309,277.71796783336134,1.3414515742141109,27.196292289793828,0.0,5.0,7.708182916388071,CHEMBL211662
-10.941757101687532,2.642,4.071,16.199102,16.182127,7.521702338383839,122.91631545991655,1839.7566388773091,3.9658721886989987,74.29632023239805,1.6981052219781607,30.571067843234026,299.33483680028877,1.0682738733832997,29.515854215679028,0.0,5.0,7.62045822550355,CHEMBL211662
-10.479524991381,1.707,2.500,17.073904,17.054777,7.6838608986569,88.88696365249156,1901.9083430186508,2.134020501653944,64.55812674828184,0.15868836095336863,29.883651693824262,307.5578523427257,0.5481903276009082,26.310333095801177,0.0,5.0,7.503050656031279,CHEMBL211662
-10.13819972435057,1.775,2.490,17.166859,17.149132,7.589859086247088,90.09516062341638,1970.9038959656398,2.919065833913698,62.06229694684603,0.0,29.971617555966798,278.5483305974378,0.6511149857588268,27.61243117439683,0.0,5.0,7.551905980180121,CHEMBL211662
-10.626243709621642,2.902,11.973,20.229061,20.21821,7.814073103896103,105.14835576471158,1962.0980917674156,3.738703748012653,67.06866044108179,1.1126295447888144,33.639613095818305,274.1401117340051,1.8296895034306688,30.604452494761112,0.0,5.0,8.136502675090792,CHEMBL211662
-10.456219353708283,2.443,3.932,15.85279,15.852002,7.498620544733044,116.21479779472381,1901.0506037019486,4.446403334088451,69.43702761876317,1.474846216847432,29.685194540430544,295.3004033954254,1.3644271835513861,29.65837631372496,0.0,5.0,7.503215576136668,CHEMBL211662
-10.420927331248558,2.060,4.024,17.49707,17.472162,7.699646391441887,118.91950329475725,1941.492800591749,4.877459498394368,50.90634138263994,2.6024954061543206,31.682985845202303,306.5036012970993,1.6823306725570772,29.02046017851521,0.0,5.0,7.724536421400981,CHEMBL211662
-10.077457100927905,2.448,3.630,17.780676,17.761452,7.710044835886334,117.87567135372596,1921.3529667178434,5.46612130328362,50.75624776976578,2.9379142973288976,32.258283030912324,286.546472079552,1.7702101752340667,29.207257423851708,0.0,5.0,7.772505441919864,CHEMBL211662
-10.768127999511288,0.000,0.000,17.397596,17.381994,7.660280799811294,115.74659477701078,2077.3637596328604,3.9465683672745415,60.06077711563016,0.48554313007358146,28.887764059316517,321.5377813506991,0.27795234606542707,26.625477461133634,0.0,5.0,8.04442883009984,CHEMBL211662
-10.624326313803072,1.684,2.475,17.026556,16.999512,7.626252259407262,93.31448150612613,1889.3430780837048,2.4615419535821244,65.08753883770162,0.7564881837582993,29.2013006873366,308.3750660147527,0.5646925165136968,26.226471050280576,0.0,5.0,7.78297247436012,CHEMBL211662
-10.868342904218707,3.317,5.396,15.582115,15.542726,7.316663054723049,108.85889189525884,1781.3437978333038,2.1655261648657294,73.09696091025923,0.39788978866905217,29.07645664297737,279.6530709492084,1.3700748484123055,27.20635811951023,0.0,5.0,7.439749360187889,CHEMBL211662
-10.770703300784168,2.436,3.640,16.059011,16.042791,7.527193368686869,118.83888727487366,1850.406173414585,4.112970208127345,73.62960137902792,1.7255021139384423,29.291047628188945,299.67328972395165,0.9440925036270282,29.35900457010877,0.0,5.0,7.655561217138964,CHEMBL211662
-9.495271980671,1.698,2.385,16.574457,16.56108,7.619440276723277,89.60781935670997,1901.79070159809,3.5242688834687823,60.33007259904076,0.1910748885173673,29.763688814752925,303.5377571690925,0.4752415207360221,27.19330667745958,0.0,5.0,7.466175148961673,CHEMBL211662
-9.651397270277714,4.765,10.802,16.034079,16.023577,7.286657103285594,80.07432373493302,1531.2359731096308,0.6217550098482538,63.95674170647206,0.0,32.263598704614274,283.25110154259755,2.5551942652228865,29.468161655887066,0.0,5.0,6.736835203832368,CHEMBL211662
-8.923743506828897,5.028,10.809,15.76666,15.752424,7.122227663780663,74.68972546638807,1389.0042865050987,0.7350511852548365,49.2039519808229,1.0189206451342483,31.929479490330216,313.5611811144305,1.21018438074957,28.310061406847417,0.0,5.0,6.5820475885983685,CHEMBL211662
-9.094811264473595,4.289,11.565,16.533367,16.529528,7.33299301487401,78.49947224924645,1540.5511156131522,1.0512372315207996,53.96746054622661,0.0,32.89844771175554,276.3459088025263,2.320803809986687,30.206190979039896,0.0,5.0,6.416797028510702,CHEMBL211662
-8.091717291136309,7.149,10.582,12.935172,12.932582,6.915464898046389,76.41686310322191,1293.7020177276388,0.9362212393322972,40.732758613711354,0.714323466000383,32.149671388613555,295.4866380125564,0.3467122736236198,27.89345902301661,0.0,5.0,6.31137979848581,CHEMBL211662
-7.353379487407575,0.000,0.000,17.114365,17.092884,7.111853328671328,77.87785619726243,1345.132399115697,2.207765986355483,46.878391907503065,0.0,29.554861390283516,185.87046568447823,0.01517298265936132,7.7909101600844455,0.0,5.0,7.268548827448562,CHEMBL455164
-7.218297635160297,2.278,4.184,17.52848,17.524122,7.102214373293363,87.2579582034368,1399.14310219036,3.4847816280603445,55.01152540372557,0.0,24.178607244448003,189.23389196054575,0.8922475091684356,7.822786211458483,0.0,5.0,7.441791287588257,CHEMBL455164
-6.7626062305840735,2.529,7.280,16.436422,16.429586,7.186594214174716,72.39931050555106,1192.7837079476694,1.2643634423444445,30.50012699691333,0.0,25.44823468047185,191.4306309930996,1.261173080763608,7.570163960316254,0.0,5.0,7.373897590828444,CHEMBL455164
-5.975077668706493,3.691,5.963,14.083236,14.083236,6.323900957431452,59.16111823235152,921.26031312036,0.6143250428066289,39.287233560909904,0.0,28.336267330539922,187.04814407892914,0.14057678651576438,7.8584214295821635,0.0,5.0,5.802171371634327,CHEMBL455164
-5.843363556254714,4.361,9.861,21.939203,21.934097,7.772642588300582,102.15228850563183,1701.5974261543408,8.35073740748664,61.26218316213972,0.0,27.420152140392112,190.26661378581912,1.71183970602775,6.38524133324184,0.0,5.0,7.712484778491323,CHEMBL455164
-6.1681401329232575,2.677,7.064,15.996472,15.977149,6.709979072816065,71.47822694659526,1116.2290453666592,1.8933132027271176,35.85007004852811,0.0,36.64407505411516,198.17397502296112,3.0668024395619686,9.182544795861606,0.0,5.0,6.943647250401851,CHEMBL455164
-6.003045287665006,4.743,10.038,22.467323,22.466116,7.809994840825836,109.33213201428327,1730.7380407277196,8.687818694564916,63.64306404210916,0.0,41.35269019480545,204.26572486115708,3.9680218036525,9.944570388732524,0.0,5.0,8.159110420095336,CHEMBL455164
-6.067690857963269,4.173,6.885,21.645433,21.645433,7.869198343767338,105.13309762532093,1669.0964408001596,7.995741247224086,62.78168580044183,0.0,27.051435454462705,200.18405868878483,2.695906025015323,8.94433508875104,0.0,5.0,7.696729982077487,CHEMBL455164
-6.097072762650178,3.570,6.246,21.040539,21.040539,7.821572928127425,110.33232776113952,1667.1100803707068,8.071127996451025,60.68647235711691,0.0,36.18124917023621,205.3100590029781,3.212256278236471,7.7190993877328555,0.0,5.0,7.8298087877562805,CHEMBL455164
-8.138273452428288,0.000,0.000,17.273586,17.248995,7.14031315306915,78.87946847571972,1361.3371419555458,1.659455547126227,59.260751185850566,0.0,25.787862666862544,190.12974786713582,0.5357604903368245,8.01838205444453,0.0,5.0,7.540168355983833,CHEMBL455164
-6.762702527314699,2.500,7.698,16.47799,16.4712,7.210229743034744,69.34281052254056,1212.099282967755,1.3108395732479647,31.876407503318454,0.0,25.52882733819169,192.1752388845744,1.317197858353143,7.586313314050205,0.0,5.0,7.415057526259649,CHEMBL455164
-6.576025251257408,2.245,6.857,16.436054,16.414053,7.121925475302475,77.53904524332569,1187.4830885527465,1.848253826211532,33.16931919297208,0.0,46.06456597519275,221.27971747223523,3.20495925322623,12.104807465289793,0.0,5.0,6.980773617994094,CHEMBL455164
-5.480732644655031,4.985,10.136,22.770393,22.764727,7.923561506049502,112.44365730436724,1718.5131069040222,9.763824825482015,68.80165142339865,0.0,35.48347580960622,205.1592291898976,0.3285414155207335,7.8274679068690975,0.0,5.0,7.849903466013539,CHEMBL455164
-6.077942029564911,3.987,9.590,21.374393,21.374393,7.76569936247086,104.79323804048767,1623.6467338977893,7.039367855476598,47.2977963150723,0.0,21.659850033305645,194.97338598293476,0.925583759342518,6.246950597609896,0.0,5.0,8.300001093324891,CHEMBL455164
-6.683464099944171,3.960,6.613,21.656275,21.656275,7.881112625818624,103.43563932708895,1694.7669454479449,7.11575380108426,62.34485309210416,0.0,26.099522876568926,198.38827840822032,3.6202521240890455,8.878971347249253,0.0,5.0,7.8018547205394455,CHEMBL455164
-5.42191715541121,3.567,9.199,20.690393,20.687895,7.776747624708626,95.42648049193261,1601.2951172674257,7.575113358592942,48.7480807400098,0.0,20.559387474097488,190.48756928473858,0.33962976587823507,5.534678247539645,0.0,5.0,7.879301381100385,CHEMBL455164
-6.030091770646667,2.943,4.884,19.925457,19.90801,7.6350033167388185,110.90619490500904,1605.2283186553364,8.053768386016962,66.31966937137346,0.0,30.709084244446565,198.91053296402396,2.9714679756171263,7.970371262373559,0.0,5.0,7.642861220361311,CHEMBL455164
-9.547828657281983,0.000,0.000,21.315157,21.315157,7.549456352647346,75.72001441437207,1635.5338554050368,1.3728981928866675,55.28148671284067,0.7128375313448382,30.211270689009638,260.25312516685676,2.2339568036553534,13.436258707805495,0.0,5.0,6.903872988066605,CHEMBL459850
-8.88465719339666,1.320,1.819,21.196198,21.187716,7.428194918747915,82.49970895552394,1576.6074875943218,2.321569285576384,61.918904431492365,0.32010187734346135,30.479456417636623,248.6972266582793,1.2395924238679297,13.597097286470493,0.0,5.0,6.756285209604643,CHEMBL459850
-9.14902781560178,1.685,2.375,19.859957,19.858494,7.043009387112883,70.36640557093706,1474.118655675659,0.6639250264864918,64.70994792883747,0.0,30.515284788117885,267.0222591714577,2.3177602978840866,13.779217557775851,0.0,5.0,6.949005194425078,CHEMBL459850
-8.900343615827278,4.942,10.894,24.007973,24.001635,8.133126379842384,118.53967131098572,1949.4672859989882,5.815553905452272,54.45299043435401,0.3376421556473045,29.419985829250262,241.62314431211297,3.0317743744789096,13.741758916731063,0.0,5.0,8.639100003185241,CHEMBL459850
-9.233262687837003,4.943,11.008,24.168976,24.163605,8.105802496503497,110.05913806128183,2012.9671572500424,5.78517243197564,55.20429818820958,0.938415935418838,29.842798693061,240.31755421214046,3.088101102651846,13.528870819774381,0.0,5.0,8.229530523530576,CHEMBL459850
-9.297294029044915,4.885,10.371,23.458076,23.453941,7.997444545066045,103.30575702037841,1905.2017809364984,3.9282041132310384,47.162796137406204,0.25980188019397815,29.814178070590575,261.56106480656354,3.9071661791423136,14.126037248335669,0.0,5.0,7.746079282878187,CHEMBL459850
